Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_Category,Sub_Category,Sales,Profit,Quantity
ORD11412,2023-05-05,CUST1135,Manoj George,West,Gujarat,Furniture,Bookcases,9749.3,779.43,2
ORD10530,2023-05-06,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Storage,5162.22,-895.47,2
ORD10094,2023-05-07,CUST1137,Anjali Chatterjee,East,Jharkhand,Office Supplies,Envelopes,708.35,172.02,4
ORD11423,2023-05-07,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Furniture,Tables,21571.89,1795.26,2
ORD11887,2023-05-08,CUST1028,Rohan Srivastava,East,Odisha,Electronics,Phones,26252.55,4174.2,2
ORD10320,2023-05-09,CUST1150,Pooja Jain,North,Delhi,Furniture,Storage,2874.37,192.62,2
ORD10988,2023-05-11,CUST1244,Lata Saxena,West,Gujarat,Office Supplies,Binders,1853.24,220.02,7
ORD12093,2023-05-11,CUST1028,Rohan Srivastava,East,Odisha,Furniture,Chairs,11633.15,702.91,7
ORD10449,2023-05-12,CUST1244,Lata Saxena,West,Gujarat,Furniture,Bookcases,4943.55,628.83,2
ORD10753,2023-05-12,CUST1186,Kavya Sharma,South,Andhra Pradesh,Furniture,Bookcases,16325.52,797.06,2
ORD11161,2023-05-12,CUST1208,Mohan Goel,East,Bihar,Electronics,Cameras,28637.46,2931.19,1
ORD12071,2023-05-12,CUST1103,Rahul Kapoor,West,Maharashtra,Electronics,Cameras,17046.47,1425.34,1
ORD10732,2023-05-13,CUST1106,Gopal Reddy,West,Gujarat,Office Supplies,Pens & Pencils,617.42,189.25,2
ORD12037,2023-05-13,CUST1000,Sunil Malhotra,West,Goa,Electronics,Tablets,22959.85,2922.59,2
ORD12099,2023-05-13,CUST1221,Isha Das,Central,Madhya Pradesh,Electronics,Phones,25528.97,4345.72,6
ORD12445,2023-05-13,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Office Supplies,Art Supplies,2212.29,553.37,2
ORD11693,2023-05-14,CUST1188,Nita Arora,West,Maharashtra,Electronics,Accessories,2802.02,453.22,1
ORD12040,2023-05-14,CUST1176,Seema Abraham,South,Tamil Nadu,Furniture,Storage,2116.0,60.19,1
ORD10766,2023-05-15,CUST1139,Pooja Pandey,South,Andhra Pradesh,Electronics,Cameras,15566.7,1763.57,9
ORD10778,2023-05-15,CUST1037,Pooja Menon,West,Gujarat,Office Supplies,Envelopes,553.27,150.26,7
ORD11651,2023-05-16,CUST1166,Arjun Sethi,North,Himachal Pradesh,Electronics,Accessories,1502.76,262.52,2
ORD11889,2023-05-16,CUST1205,Jyoti Roy,North,Uttar Pradesh,Office Supplies,Art Supplies,2409.72,382.8,1
ORD12281,2023-05-16,CUST1074,Shanti Patil,South,Tamil Nadu,Electronics,Tablets,22811.36,3381.23,2
ORD10363,2023-05-17,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Tablets,20851.24,2117.92,6
ORD11397,2023-05-17,CUST1212,Aryan Tripathi,West,Gujarat,Electronics,Accessories,4038.95,794.26,6
ORD11547,2023-05-17,CUST1220,Arjun George,Central,Chhattisgarh,Electronics,Cameras,45858.53,5980.97,3
ORD10311,2023-05-18,CUST1028,Rohan Srivastava,East,Odisha,Office Supplies,Envelopes,889.27,-82.18,1
ORD10645,2023-05-18,CUST1101,Ayaan Reddy,West,Goa,Furniture,Chairs,5095.82,575.17,2
ORD10869,2023-05-18,CUST1109,Aditya Sethi,East,Bihar,Furniture,Sofas,33273.13,2189.63,1
ORD11782,2023-05-18,CUST1125,Gaurav Sethi,Central,Jharkhand,Furniture,Chairs,11415.28,1801.94,2
ORD10550,2023-05-19,CUST1231,Rahul Mathew,North,Delhi,Electronics,TVs,21926.18,2668.86,1
ORD11960,2023-05-19,CUST1200,Ramesh Dey,East,Assam,Electronics,Accessories,3009.48,395.58,5
ORD11605,2023-05-20,CUST1187,Sarla Rao,Central,Madhya Pradesh,Electronics,Phones,35422.32,6351.57,2
ORD12024,2023-05-20,CUST1064,Shruti Sharma,North,Uttar Pradesh,Electronics,TVs,34113.32,-6723.5,1
ORD12441,2023-05-20,CUST1074,Shanti Patil,South,Tamil Nadu,Furniture,Bookcases,7017.99,505.13,1
ORD10433,2023-05-21,CUST1087,Ashok Srivastava,West,Maharashtra,Furniture,Chairs,7412.72,468.43,2
ORD11418,2023-05-21,CUST1147,Neha Krishnan,North,Haryana,Electronics,Accessories,2361.73,530.69,4
ORD11860,2023-05-21,CUST1176,Seema Abraham,South,Tamil Nadu,Office Supplies,Labels,635.25,218.86,5
ORD10650,2023-05-22,CUST1220,Arjun George,Central,Chhattisgarh,Office Supplies,Fasteners,826.18,-91.5,3
ORD10662,2023-05-22,CUST1081,Lata Bose,South,Telangana,Office Supplies,Pens & Pencils,792.31,121.88,1
ORD11038,2023-05-22,CUST1223,Sita Arora,West,Maharashtra,Office Supplies,Binders,890.87,151.3,2
ORD11160,2023-05-22,CUST1090,Sanjay Chatterjee,East,Assam,Furniture,Bookcases,8777.79,1203.87,3
ORD12420,2023-05-22,CUST1150,Pooja Jain,North,Delhi,Electronics,Laptops,34135.65,2972.57,6
ORD11024,2023-05-23,CUST1162,Nisha Philip,West,Gujarat,Office Supplies,Labels,722.9,210.12,4
ORD12049,2023-05-23,CUST1208,Mohan Goel,East,Bihar,Electronics,Accessories,3280.21,763.31,6
ORD12061,2023-05-23,CUST1042,Ananya Mittal,Central,Chhattisgarh,Office Supplies,Paper,774.2,134.34,1
ORD10552,2023-05-24,CUST1182,Rajesh Das,West,Goa,Office Supplies,Pens & Pencils,825.61,169.75,4
ORD10715,2023-05-25,CUST1060,Kiran Desai,East,Assam,Furniture,Bookcases,5388.7,444.38,1
ORD11741,2023-05-25,CUST1183,Vandana Menon,South,Tamil Nadu,Electronics,Cameras,28623.2,-3868.78,2
ORD12444,2023-05-25,CUST1226,Rohit Sharma,West,Maharashtra,Office Supplies,Paper,1033.0,97.25,7
ORD10909,2023-05-26,CUST1101,Ayaan Reddy,West,Goa,Office Supplies,Binders,925.65,303.06,5
ORD10918,2023-05-27,CUST1121,Sunita Mishra,North,Himachal Pradesh,Office Supplies,Fasteners,500,52.38,2
ORD11062,2023-05-29,CUST1098,Manoj Pawar,North,Uttarakhand,Office Supplies,Labels,579.74,211.44,3
ORD11211,2023-05-29,CUST1135,Manoj George,West,Gujarat,Furniture,Sofas,25877.11,-5412.1,1
ORD11303,2023-05-29,CUST1186,Kavya Sharma,South,Andhra Pradesh,Electronics,TVs,36545.2,3317.3,6
ORD10781,2023-05-30,CUST1231,Rahul Mathew,North,Delhi,Furniture,Sofas,16576.74,1713.47,2
ORD10835,2023-05-31,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Labels,927.36,-136.04,5
ORD12253,2023-05-31,CUST1002,Dev Dubey,South,Karnataka,Office Supplies,Binders,721.77,142.36,5
ORD11517,2023-06-01,CUST1153,Ananya Saxena,East,Assam,Furniture,Tables,24876.75,3300.98,3
ORD10741,2023-06-02,CUST1090,Sanjay Chatterjee,East,Assam,Electronics,Tablets,20127.21,1796.76,2
ORD10515,2023-06-03,CUST1034,Sanjay Joshi,South,Karnataka,Office Supplies,Labels,630.99,113.93,2
ORD10217,2023-06-04,CUST1137,Anjali Chatterjee,East,Jharkhand,Electronics,Cameras,23489.13,2719.69,2
ORD10291,2023-06-04,CUST1203,Rahul Mukherjee,South,Karnataka,Electronics,Cameras,15748.09,2303.67,3
ORD10264,2023-06-05,CUST1178,Lalita Bhatia,South,Kerala,Office Supplies,Binders,1497.19,406.37,2
ORD10594,2023-06-05,CUST1214,Ishaan Bhosale,Central,Madhya Pradesh,Office Supplies,Binders,1169.81,131.36,4
ORD11035,2023-06-06,CUST1038,Durga Reddy,North,Delhi,Office Supplies,Pens & Pencils,767.63,169.38,1
ORD11142,2023-06-07,CUST1052,Puja Pandey,West,Maharashtra,Electronics,Cameras,16891.66,2079.21,1
ORD11694,2023-06-07,CUST1115,Ashok Tripathi,South,Karnataka,Furniture,Tables,24264.69,-4111.21,1
ORD12173,2023-06-07,CUST1185,Archana Jagtap,East,Odisha,Office Supplies,Art Supplies,2706.23,499.32,2
ORD12392,2023-06-07,CUST1073,Nikhil Roy,North,Haryana,Furniture,Sofas,19068.96,1315.74,6
ORD10394,2023-06-10,CUST1199,Seema Sethi,North,Rajasthan,Electronics,Accessories,1684.53,-34.5,3
ORD10893,2023-06-10,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Electronics,Phones,26821.85,2986.85,3
ORD11551,2023-06-11,CUST1154,Sunita Bhosale,East,Assam,Office Supplies,Art Supplies,1141.23,150.14,2
ORD12069,2023-06-11,CUST1050,Ruchi Sharma,West,Goa,Furniture,Bookcases,9113.45,-1016.73,3
ORD12092,2023-06-11,CUST1031,Reyansh Dey,Central,Chhattisgarh,Office Supplies,Paper,687.12,72.33,1
ORD10141,2023-06-13,CUST1239,Tarun Kumar,East,West Bengal,Electronics,Accessories,1780.33,363.13,1
ORD10912,2023-06-13,CUST1245,Sneha More,West,Gujarat,Furniture,Bookcases,13442.91,1838.9,1
ORD11636,2023-06-13,CUST1207,Hema Bhatia,East,Odisha,Office Supplies,Labels,587.76,200.36,2
ORD12503,2023-06-13,CUST1154,Sunita Bhosale,East,Assam,Furniture,Sofas,9599.46,382.72,1
ORD10538,2023-06-14,CUST1074,Shanti Patil,South,Tamil Nadu,Furniture,Tables,6300.46,505.74,2
ORD12165,2023-06-14,CUST1177,Nikhil Arora,North,Uttar Pradesh,Electronics,Tablets,12242.77,1641.09,1
ORD10004,2023-06-16,CUST1240,Lata Arora,West,Gujarat,Furniture,Sofas,12136.9,1294.78,5
ORD10100,2023-06-16,CUST1220,Arjun George,Central,Chhattisgarh,Furniture,Bookcases,10775.2,-2244.11,2
ORD10238,2023-06-16,CUST1067,Kavya Mehta,North,Uttar Pradesh,Office Supplies,Fasteners,624.94,197.89,1
ORD10959,2023-06-18,CUST1199,Seema Sethi,North,Rajasthan,Electronics,Cameras,24861.27,3108.05,7
ORD11427,2023-06-18,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,Phones,24396.29,2937.93,5
ORD11312,2023-06-19,CUST1178,Lalita Bhatia,South,Kerala,Furniture,Sofas,18257.69,652.72,1
ORD11943,2023-06-19,CUST1143,Pushpa Joseph,East,Bihar,Electronics,Phones,21744.24,-3530.89,5
ORD10834,2023-06-20,CUST1246,Shanti Abraham,Central,Jharkhand,Office Supplies,Fasteners,546.75,-102.9,2
ORD11269,2023-06-20,CUST1179,Rajesh Shukla,West,Gujarat,Electronics,Accessories,1879.44,253.75,2
ORD12194,2023-06-20,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Office Supplies,Paper,1017.84,-222.59,3
ORD11157,2023-06-21,CUST1002,Dev Dubey,South,Karnataka,Electronics,Laptops,31961.91,2996.2,2
ORD11609,2023-06-21,CUST1042,Ananya Mittal,Central,Chhattisgarh,Electronics,Laptops,27490.9,-4730.33,10
ORD10186,2023-06-22,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Cameras,30110.66,3800.26,5
ORD11906,2023-06-22,CUST1139,Pooja Pandey,South,Andhra Pradesh,Office Supplies,Binders,2099.13,402.54,5
ORD10455,2023-06-23,CUST1184,Rajesh Philip,West,Maharashtra,Electronics,Cameras,31087.26,4278.42,4
ORD11235,2023-06-23,CUST1104,Anil Desai,North,Delhi,Electronics,Phones,20930.15,3135.79,2
ORD11810,2023-06-23,CUST1229,Vishal Das,South,Kerala,Office Supplies,Envelopes,532.59,67.09,3
ORD11924,2023-06-23,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Furniture,Storage,6575.1,805.94,1
ORD10267,2023-06-24,CUST1164,Naveen Pillai,West,Maharashtra,Office Supplies,Binders,1042.89,151.53,10
ORD10543,2023-06-24,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Fasteners,514.68,55.45,8
ORD11073,2023-06-24,CUST1119,Suman Abraham,Central,Madhya Pradesh,Office Supplies,Binders,1183.62,327.5,2
ORD12210,2023-06-24,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Furniture,Chairs,10937.99,945.97,1
ORD11807,2023-06-25,CUST1014,Ishaan Rao,Central,Chhattisgarh,Furniture,Bookcases,5921.1,370.62,1
ORD11357,2023-06-26,CUST1186,Kavya Sharma,South,Andhra Pradesh,Office Supplies,Paper,1516.49,180.92,1
ORD11795,2023-06-26,CUST1188,Nita Arora,West,Maharashtra,Electronics,Phones,29661.05,4328.42,3
ORD12139,2023-06-26,CUST1115,Ashok Tripathi,South,Karnataka,Furniture,Chairs,15994.15,-192.3,1
ORD10274,2023-06-27,CUST1193,Krishna Pawar,East,Odisha,Furniture,Sofas,19239.55,1641.34,4
ORD11365,2023-06-27,CUST1200,Ramesh Dey,East,Assam,Furniture,Bookcases,16455.91,1046.98,2
ORD11619,2023-06-27,CUST1087,Ashok Srivastava,West,Maharashtra,Electronics,Tablets,13783.63,1418.3,2
ORD11869,2023-06-27,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Electronics,Tablets,22527.32,2675.45,3
ORD11938,2023-06-27,CUST1063,Pranav Joseph,South,Telangana,Office Supplies,Labels,565.06,183.81,1
ORD10524,2023-06-28,CUST1094,Usha Shinde,South,Andhra Pradesh,Office Supplies,Envelopes,1317.66,205.02,2
ORD10045,2023-06-29,CUST1095,Aditya Abraham,Central,Madhya Pradesh,Furniture,Storage,5089.83,473.14,1
ORD10080,2023-06-29,CUST1146,Puja Naidu,East,Jharkhand,Electronics,TVs,45780.6,3612.65,2
ORD10726,2023-06-29,CUST1214,Ishaan Bhosale,Central,Madhya Pradesh,Electronics,Tablets,29953.54,3583.51,3
ORD11931,2023-06-29,CUST1094,Usha Shinde,South,Andhra Pradesh,Furniture,Chairs,17140.5,-3236.94,2
ORD12393,2023-06-29,CUST1161,Kiran Pillai,Central,Chhattisgarh,Furniture,Chairs,13152.11,619.91,5
ORD10273,2023-06-30,CUST1224,Preeti More,West,Gujarat,Office Supplies,Paper,2022.28,493.23,1
ORD10696,2023-06-30,CUST1143,Pushpa Joseph,East,Bihar,Furniture,Sofas,12690.8,-1646.57,3
ORD10646,2023-07-01,CUST1201,Nikhil Das,North,Uttar Pradesh,Electronics,Tablets,25579.48,2053.4,2
ORD10350,2023-07-02,CUST1094,Usha Shinde,South,Andhra Pradesh,Furniture,Bookcases,17072.92,347.4,4
ORD10570,2023-07-02,CUST1126,Kabir Mehta,West,Gujarat,Furniture,Bookcases,5116.67,569.66,3
ORD10979,2023-07-02,CUST1074,Shanti Patil,South,Tamil Nadu,Electronics,TVs,17888.01,1436.35,3
ORD11060,2023-07-02,CUST1000,Sunil Malhotra,West,Goa,Furniture,Bookcases,14555.34,1565.96,3
ORD11071,2023-07-02,CUST1024,Yash Reddy,North,Haryana,Office Supplies,Labels,718.15,101.69,1
ORD12162,2023-07-02,CUST1180,Ayaan Agarwal,West,Maharashtra,Electronics,Accessories,811.02,215.91,5
ORD10566,2023-07-03,CUST1163,Kavya Shukla,North,Uttar Pradesh,Furniture,Tables,9360.92,456.37,1
ORD11298,2023-07-03,CUST1076,Vishal Jadhav,North,Punjab,Furniture,Bookcases,8675.3,482.66,2
ORD12038,2023-07-03,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Furniture,Storage,2653.55,224.87,4
ORD10121,2023-07-04,CUST1055,Vihaan Malhotra,Central,Chhattisgarh,Office Supplies,Art Supplies,1457.74,165.31,2
ORD10380,2023-07-04,CUST1203,Rahul Mukherjee,South,Karnataka,Electronics,TVs,26957.33,1796.57,5
ORD11333,2023-07-04,CUST1157,Yash Khanna,Central,Chhattisgarh,Office Supplies,Art Supplies,2679.29,-178.17,3
ORD11841,2023-07-04,CUST1175,Ravi Das,North,Delhi,Furniture,Bookcases,4565.64,-719.81,3
ORD11082,2023-07-05,CUST1231,Rahul Mathew,North,Delhi,Office Supplies,Art Supplies,2836.72,380.82,2
ORD10843,2023-07-06,CUST1167,Pankaj Sen,South,Karnataka,Furniture,Storage,11747.24,1230.8,1
ORD12386,2023-07-06,CUST1216,Vijay Dubey,South,Andhra Pradesh,Furniture,Sofas,17487.83,1470.78,4
ORD11115,2023-07-07,CUST1222,Ananya Chauhan,West,Goa,Electronics,Laptops,32225.25,-561.81,5
ORD11930,2023-07-07,CUST1150,Pooja Jain,North,Delhi,Office Supplies,Binders,1239.61,342.53,1
ORD10631,2023-07-08,CUST1095,Aditya Abraham,Central,Madhya Pradesh,Electronics,Cameras,16335.66,2029.72,1
ORD10630,2023-07-09,CUST1133,Pranav Mittal,East,Bihar,Electronics,Accessories,2152.27,-90.07,2
ORD10103,2023-07-10,CUST1225,Nita Jadhav,North,Haryana,Furniture,Storage,2465.01,285.97,2
ORD11796,2023-07-10,CUST1176,Seema Abraham,South,Tamil Nadu,Electronics,Tablets,13563.91,993.34,1
ORD11486,2023-07-11,CUST1201,Nikhil Das,North,Uttar Pradesh,Furniture,Chairs,7606.4,237.62,2
ORD11674,2023-07-11,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Electronics,Laptops,38736.76,4511.98,8
ORD11864,2023-07-11,CUST1005,Ayaan Das,South,Tamil Nadu,Furniture,Bookcases,15678.48,1017.35,5
ORD10711,2023-07-12,CUST1140,Krishna Das,West,Goa,Office Supplies,Fasteners,812.13,185.98,3
ORD11032,2023-07-12,CUST1188,Nita Arora,West,Maharashtra,Office Supplies,Envelopes,803.16,142.06,3
ORD11085,2023-07-12,CUST1086,Shiv George,East,West Bengal,Furniture,Bookcases,12327.01,1000.18,3
ORD12320,2023-07-12,CUST1173,Tarun Chatterjee,South,Andhra Pradesh,Furniture,Bookcases,5755.16,509.99,2
ORD12351,2023-07-12,CUST1107,Nikhil Bansal,Central,Madhya Pradesh,Furniture,Chairs,13492.76,2372.88,3
ORD12528,2023-07-12,CUST1217,Sai Mishra,East,West Bengal,Office Supplies,Art Supplies,1747.18,499.21,5
ORD10938,2023-07-13,CUST1074,Shanti Patil,South,Tamil Nadu,Electronics,Tablets,14163.44,1195.73,2
ORD12492,2023-07-13,CUST1050,Ruchi Sharma,West,Goa,Furniture,Bookcases,11141.89,1249.85,2
ORD11057,2023-07-14,CUST1167,Pankaj Sen,South,Karnataka,Electronics,TVs,34847.3,2805.47,1
ORD11438,2023-07-14,CUST1226,Rohit Sharma,West,Maharashtra,Office Supplies,Labels,776.13,265.75,3
ORD12378,2023-07-14,CUST1094,Usha Shinde,South,Andhra Pradesh,Furniture,Storage,12276.85,1296.26,7
ORD12540,2023-07-14,CUST1198,Sneha George,North,Delhi,Office Supplies,Art Supplies,1138.0,160.93,2
ORD11117,2023-07-16,CUST1150,Pooja Jain,North,Delhi,Office Supplies,Binders,1050.19,260.84,2
ORD11251,2023-07-16,CUST1180,Ayaan Agarwal,West,Maharashtra,Electronics,Tablets,25908.59,2884.1,3
ORD11823,2023-07-16,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Fasteners,834.09,173.6,3
ORD10236,2023-07-17,CUST1036,Meera Goel,East,Assam,Office Supplies,Binders,1192.4,143.87,4
ORD10251,2023-07-17,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Paper,1385.58,167.22,2
ORD11112,2023-07-17,CUST1077,Madhuri Shukla,South,Telangana,Electronics,Tablets,20888.05,2193.34,1
ORD11247,2023-07-17,CUST1189,Aryan Pandey,East,Assam,Furniture,Storage,2811.9,344.59,1
ORD11338,2023-07-17,CUST1010,Varun Mukherjee,East,Jharkhand,Electronics,TVs,21292.04,2682.14,1
ORD11854,2023-07-17,CUST1143,Pushpa Joseph,East,Bihar,Electronics,Laptops,22127.67,1789.26,3
ORD11866,2023-07-17,CUST1146,Puja Naidu,East,Jharkhand,Furniture,Tables,20771.98,2808.6,2
ORD12179,2023-07-17,CUST1242,Suresh Gupta,South,Kerala,Office Supplies,Paper,765.73,74.81,1
ORD10448,2023-07-18,CUST1001,Varun Iyer,East,Assam,Electronics,TVs,34363.29,2297.46,2
ORD12180,2023-07-18,CUST1108,Ananya Agarwal,West,Goa,Office Supplies,Pens & Pencils,1793.73,462.37,1
ORD10180,2023-07-19,CUST1161,Kiran Pillai,Central,Chhattisgarh,Electronics,Laptops,30010.28,2543.7,2
ORD11432,2023-07-20,CUST1169,Divya Sharma,South,Kerala,Furniture,Sofas,22039.66,892.92,6
ORD12500,2023-07-20,CUST1015,Sanjay Malhotra,West,Gujarat,Furniture,Storage,7839.1,826.72,3
ORD11041,2023-07-21,CUST1100,Sneha Verma,South,Andhra Pradesh,Electronics,Laptops,33942.41,-2714.61,3
ORD11855,2023-07-21,CUST1028,Rohan Srivastava,East,Odisha,Electronics,Phones,28501.68,3578.74,3
ORD11181,2023-07-22,CUST1190,Vikram Desai,East,Jharkhand,Furniture,Bookcases,15100.05,1908.62,2
ORD11526,2023-07-22,CUST1028,Rohan Srivastava,East,Odisha,Furniture,Bookcases,16814.02,1093.75,2
ORD12509,2023-07-22,CUST1169,Divya Sharma,South,Kerala,Furniture,Tables,7876.59,347.38,1
ORD10269,2023-07-24,CUST1189,Aryan Pandey,East,Assam,Office Supplies,Envelopes,535.22,78.41,3
ORD10425,2023-07-24,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Office Supplies,Labels,835.15,144.51,2
ORD10487,2023-07-24,CUST1243,Madhuri Choudhary,West,Goa,Electronics,Phones,22503.21,3012.45,9
ORD10761,2023-07-24,CUST1136,Aarav Thomas,West,Gujarat,Electronics,Cameras,21688.25,1966.82,7
ORD11149,2023-07-25,CUST1174,Kamla Bhosale,North,Haryana,Furniture,Storage,10170.52,915.56,2
ORD11480,2023-07-25,CUST1101,Ayaan Reddy,West,Goa,Furniture,Storage,6170.67,137.25,2
ORD12515,2023-07-25,CUST1146,Puja Naidu,East,Jharkhand,Electronics,Phones,24694.72,3999.51,2
ORD12483,2023-07-26,CUST1235,Tanvi Ghosh,Central,Madhya Pradesh,Electronics,TVs,17224.19,1004.6,2
ORD10657,2023-07-27,CUST1047,Vikram Shinde,West,Goa,Electronics,Phones,10283.59,1375.65,2
ORD10917,2023-07-27,CUST1205,Jyoti Roy,North,Uttar Pradesh,Furniture,Bookcases,5953.78,498.23,2
ORD11885,2023-07-27,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Office Supplies,Labels,1089.14,242.84,4
ORD12268,2023-07-27,CUST1150,Pooja Jain,North,Delhi,Electronics,TVs,32251.2,3534.55,4
ORD11778,2023-07-28,CUST1008,Shweta Tiwari,East,West Bengal,Furniture,Bookcases,4473.2,601.0,3
ORD12511,2023-07-28,CUST1153,Ananya Saxena,East,Assam,Electronics,Laptops,36310.54,3280.37,2
ORD11147,2023-07-31,CUST1241,Kamla Mane,East,Jharkhand,Electronics,Tablets,20032.78,2482.2,2
ORD11449,2023-07-31,CUST1236,Rajesh Dubey,South,Telangana,Office Supplies,Paper,1252.09,305.15,2
ORD11593,2023-07-31,CUST1025,Radha Naidu,West,Goa,Electronics,Cameras,15613.65,-2581.81,1
ORD12195,2023-07-31,CUST1074,Shanti Patil,South,Tamil Nadu,Office Supplies,Labels,539.66,-11.46,2
ORD10249,2023-08-01,CUST1031,Reyansh Dey,Central,Chhattisgarh,Electronics,TVs,27626.52,3204.36,2
ORD12302,2023-08-01,CUST1033,Vikram Shah,North,Haryana,Office Supplies,Fasteners,602.16,109.51,2
ORD10409,2023-08-02,CUST1152,Savita Mukherjee,North,Rajasthan,Electronics,Cameras,28725.68,3191.41,1
ORD11014,2023-08-02,CUST1031,Reyansh Dey,Central,Chhattisgarh,Electronics,Tablets,17157.14,1975.08,5
ORD10253,2023-08-03,CUST1105,Durga Dubey,East,Bihar,Office Supplies,Envelopes,775.99,166.22,3
ORD10429,2023-08-04,CUST1070,Dev Joseph,North,Himachal Pradesh,Electronics,Cameras,22522.03,1796.7,1
ORD10585,2023-08-04,CUST1052,Puja Pandey,West,Maharashtra,Electronics,Phones,11153.12,1438.62,5
ORD11765,2023-08-04,CUST1052,Puja Pandey,West,Maharashtra,Furniture,Sofas,15880.82,1840.17,7
ORD12172,2023-08-04,CUST1153,Ananya Saxena,East,Assam,Office Supplies,Paper,2502.11,211.09,1
ORD12341,2023-08-04,CUST1200,Ramesh Dey,East,Assam,Furniture,Chairs,16688.05,2305.39,3
ORD12258,2023-08-05,CUST1220,Arjun George,Central,Chhattisgarh,Furniture,Tables,26199.55,1370.67,2
ORD10023,2023-08-06,CUST1037,Pooja Menon,West,Gujarat,Electronics,Tablets,14500.71,-2623.96,1
ORD10294,2023-08-07,CUST1056,Anjali Pillai,East,Bihar,Electronics,Tablets,20019.68,2757.23,2
ORD12010,2023-08-07,CUST1224,Preeti More,West,Gujarat,Office Supplies,Fasteners,756.84,-73.06,2
ORD12244,2023-08-07,CUST1040,Aditya Mishra,Central,Chhattisgarh,Electronics,Phones,12730.67,1145.61,2
ORD10089,2023-08-09,CUST1109,Aditya Sethi,East,Bihar,Office Supplies,Binders,2395.76,360.85,2
ORD12064,2023-08-09,CUST1226,Rohit Sharma,West,Maharashtra,Furniture,Chairs,5598.79,536.99,2
ORD11190,2023-08-10,CUST1147,Neha Krishnan,North,Haryana,Furniture,Storage,3093.99,345.63,2
ORD11711,2023-08-10,CUST1065,Tanvi Rao,Central,Madhya Pradesh,Office Supplies,Labels,917.77,280.57,1
ORD11104,2023-08-11,CUST1244,Lata Saxena,West,Gujarat,Furniture,Tables,11678.92,-883.35,6
ORD11342,2023-08-11,CUST1139,Pooja Pandey,South,Andhra Pradesh,Furniture,Sofas,19908.73,1807.36,10
ORD12352,2023-08-12,CUST1020,Naveen Roy,East,Jharkhand,Office Supplies,Pens & Pencils,568.53,135.06,1
ORD12440,2023-08-12,CUST1103,Rahul Kapoor,West,Maharashtra,Furniture,Storage,5425.4,638.53,2
ORD11720,2023-08-13,CUST1114,Preeti Gupta,Central,Jharkhand,Electronics,Accessories,958.97,257.78,1
ORD12123,2023-08-13,CUST1223,Sita Arora,West,Maharashtra,Electronics,Phones,22329.64,2297.61,3
ORD10616,2023-08-14,CUST1122,Lata George,West,Maharashtra,Electronics,Accessories,2314.33,400.86,3
ORD11257,2023-08-14,CUST1173,Tarun Chatterjee,South,Andhra Pradesh,Furniture,Tables,20407.65,1746.31,2
ORD11389,2023-08-14,CUST1191,Rani Bansal,West,Maharashtra,Furniture,Sofas,15634.82,320.58,3
ORD12544,2023-08-14,CUST1000,Sunil Malhotra,West,Goa,Electronics,Laptops,36001.69,3034.91,1
